,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry44Aa1,0.1875,-10000000.0,0.32432432432432434,0.3181818181818182,0.2972972972972973,0.36,0.45454545454545453,0.3888888888888889,0.44
Cry47Aa1,0.5384615384615384,-10000000.0,0.24175824175824176,0.4230769230769231,0.2878787878787879,0.3125,0.34285714285714286,0.4444444444444444,0.2857142857142857
Cry48Aa1,0.3076923076923077,0.4166666666666667,0.7,0.3333333333333333,0.24242424242424243,0.375,0.23404255319148937,0.6666666666666666,0.3269230769230769
Cry48Aa2,0.3076923076923077,0.4166666666666667,0.7,0.3333333333333333,0.24242424242424243,0.375,0.23404255319148937,0.6666666666666666,0.3269230769230769
Cry48Aa3,0.3076923076923077,0.4166666666666667,0.7,0.3333333333333333,0.24242424242424243,0.375,0.23404255319148937,0.6666666666666666,0.3269230769230769
Cry48Ab1,0.25,-10000000.0,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3090909090909091,0.23404255319148937,0.4166666666666667,0.35555555555555557
Cry48Ab2,0.25,-10000000.0,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3090909090909091,0.23404255319148937,0.4166666666666667,0.35555555555555557
Cry4Aa1,0.32142857142857145,0.2692307692307692,0.2125,0.27586206896551724,0.2702702702702703,0.2702702702702703,0.35,0.45454545454545453,0.4782608695652174
Cry4Aa2,0.32142857142857145,0.2692307692307692,0.2619047619047619,0.27586206896551724,0.2702702702702703,0.2702702702702703,0.35,0.45454545454545453,0.4782608695652174
Cry4Aa3,0.32142857142857145,0.2692307692307692,0.2619047619047619,0.27586206896551724,0.2702702702702703,0.2702702702702703,0.35,0.45454545454545453,0.4782608695652174
Cry4Aa4,0.32142857142857145,0.2692307692307692,0.2619047619047619,0.27586206896551724,0.2702702702702703,0.2702702702702703,0.35,0.45454545454545453,0.4782608695652174
Cry4Ba1,0.4666666666666667,0.3333333333333333,0.32432432432432434,-10000000.0,0.6,0.2702702702702703,0.24299065420560748,0.2631578947368421,0.2549019607843137
Cry4Ba2,0.4666666666666667,0.3333333333333333,0.32432432432432434,-10000000.0,0.6,0.2702702702702703,0.2523364485981308,0.2631578947368421,0.2549019607843137
Cry4Ba3,0.4666666666666667,0.30303030303030304,0.1896551724137931,0.24,0.2777777777777778,0.2702702702702703,0.23308270676691728,0.23333333333333334,0.2549019607843137
Cry4Ba4,0.4666666666666667,0.3333333333333333,0.32432432432432434,-10000000.0,0.6,0.2702702702702703,0.2523364485981308,0.2926829268292683,0.3055555555555556
Cry4Ba5,0.4666666666666667,0.3333333333333333,0.32432432432432434,-10000000.0,0.6,0.2702702702702703,0.24299065420560748,0.2631578947368421,0.2549019607843137
Cry4Ca1,0.23214285714285715,0.29411764705882354,0.23636363636363636,0.5384615384615384,0.16,0.6363636363636364,0.3181818181818182,0.232,0.4782608695652174
Cry4Ca2,0.24778761061946902,0.29411764705882354,0.23636363636363636,0.5384615384615384,0.20833333333333334,0.6363636363636364,0.30303030303030304,0.232,0.4782608695652174
Cry4Cb1,0.22413793103448276,0.35,0.45,0.5384615384615384,0.6,0.29850746268656714,0.29411764705882354,0.24,0.4782608695652174
Cry4Cb2,0.22413793103448276,0.29411764705882354,0.45,0.3157894736842105,0.6,0.29850746268656714,0.42105263157894735,0.24,0.4782608695652174
Cry4Cb3,0.22413793103448276,0.29411764705882354,0.45,0.5384615384615384,0.6,0.29850746268656714,0.29411764705882354,0.24,0.4782608695652174
Cry4Cc1,0.24778761061946902,0.35,0.4,0.5384615384615384,0.5,0.6363636363636364,0.296875,0.232,0.4782608695652174
Cry4Da1,0.32142857142857145,0.3148148148148148,0.25925925925925924,0.4,0.6,0.3181818181818182,0.6,0.21212121212121213,0.25
Cry50Aa1,0.23809523809523808,0.3090909090909091,0.25,0.2962962962962963,0.3,0.2465753424657534,0.7,0.42857142857142855,0.21428571428571427
Cry50Ba1,0.2616822429906542,0.5,0.20689655172413793,0.23529411764705882,0.2916666666666667,0.5333333333333333,0.28125,0.3888888888888889,0.375
Cry50Ba2,0.2616822429906542,0.5,0.20689655172413793,0.23529411764705882,0.2916666666666667,0.5333333333333333,0.28125,0.3888888888888889,0.375
Cry52Aa1,0.3333333333333333,0.4,0.2878787878787879,0.2463768115942029,0.5454545454545454,0.5238095238095238,0.46153846153846156,0.21468926553672316,0.36363636363636365
Cry52Ba1,0.4,0.4,0.391304347826087,0.4,0.35,0.5238095238095238,0.2413793103448276,0.19444444444444445,0.36
Cry52Ca1,-10000000.0,0.4166666666666667,0.3103448275862069,0.27906976744186046,0.6363636363636364,0.38095238095238093,0.34615384615384615,0.22388059701492538,0.23809523809523808
Cry53Aa1,0.24390243902439024,0.5454545454545454,0.42857142857142855,0.24,0.2028985507246377,0.2127659574468085,0.32432432432432434,0.3225806451612903,0.36363636363636365
Cry53Ab1,0.3170731707317073,0.5454545454545454,0.42857142857142855,0.3684210526315789,0.28,0.32142857142857145,-10000000.0,0.55,0.4
Cry54Aa1,0.3333333333333333,0.3157894736842105,0.23404255319148937,0.21951219512195122,0.3125,0.2602739726027397,0.2702702702702703,0.23809523809523808,0.2571428571428571
Cry54Aa2,0.3125,0.2631578947368421,0.23404255319148937,0.19298245614035087,0.3125,0.2602739726027397,0.21621621621621623,0.35714285714285715,0.2571428571428571
