,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Ac8,0.23423423423423423,0.35,0.2926829268292683,0.30434782608695654,0.1864406779661017,0.28,0.25,0.46153846153846156,0.28888888888888886
Cry1Ac9,0.23423423423423423,0.35,0.2926829268292683,0.30434782608695654,0.1864406779661017,0.28,0.25,0.46153846153846156,0.28888888888888886
Cry1Ad1,0.26153846153846155,0.28125,0.2807017543859649,0.6666666666666666,0.3684210526315789,0.5,0.5333333333333333,0.29508196721311475,0.28888888888888886
Cry1Ad2,0.26153846153846155,0.28125,0.2807017543859649,0.6666666666666666,0.3684210526315789,0.5,0.5333333333333333,0.29508196721311475,0.28888888888888886
Cry1Ae1,0.24324324324324326,0.35,0.2926829268292683,0.3333333333333333,0.2916666666666667,0.22123893805309736,0.42857142857142855,0.3114754098360656,0.28888888888888886
Cry1Af1,0.2459016393442623,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.28,0.5555555555555556,0.4666666666666667,0.2608695652173913
Cry1Ag1,0.23423423423423423,0.28125,0.45,0.6666666666666666,0.2962962962962963,0.5,0.25,0.38461538461538464,0.3111111111111111
Cry1Ah1,0.4,0.35,0.38235294117647056,0.30434782608695654,0.46153846153846156,0.5454545454545454,0.23404255319148937,0.46153846153846156,0.3333333333333333
Cry1Ah2,0.38095238095238093,0.35,0.38235294117647056,0.30434782608695654,0.46153846153846156,0.28,0.5,0.46153846153846156,0.3333333333333333
Cry1Ah3,0.4,0.35,0.38235294117647056,0.30434782608695654,0.46153846153846156,0.5454545454545454,0.23404255319148937,0.46153846153846156,0.3333333333333333
Cry1Ai1,0.23423423423423423,0.28125,0.24691358024691357,-10000000.0,0.625,0.28,0.23404255319148937,0.38461538461538464,0.28888888888888886
Cry1Ai2,0.23423423423423423,0.28125,0.24691358024691357,-10000000.0,0.625,0.28,0.23404255319148937,0.38461538461538464,0.28888888888888886
Cry1Aj1,0.375,0.7142857142857143,0.28,0.6666666666666666,0.375,0.23448275862068965,0.42857142857142855,0.2833333333333333,0.3333333333333333
Cry1Ba1,0.23076923076923078,0.46153846153846156,0.22018348623853212,-10000000.0,0.45454545454545453,0.24561403508771928,-10000000.0,0.6470588235294118,0.4
Cry1Ba2,0.23076923076923078,0.46153846153846156,0.22018348623853212,-10000000.0,0.45454545454545453,0.24561403508771928,-10000000.0,0.6470588235294118,0.4
Cry1Ba3,0.23076923076923078,0.46153846153846156,0.22018348623853212,-10000000.0,0.45454545454545453,0.24561403508771928,-10000000.0,0.6470588235294118,0.4
