,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry2Ab1,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab10,0.26666666666666666,0.3333333333333333,0.38095238095238093,0.4666666666666667,0.42857142857142855,0.29411764705882354,0.2777777777777778,0.24489795918367346,0.32
Cry2Ab11,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab12,0.26666666666666666,0.3333333333333333,0.38095238095238093,0.4666666666666667,0.42857142857142855,0.29411764705882354,0.2777777777777778,0.24489795918367346,0.32
Cry2Ab13,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.35294117647058826
Cry2Ab14,0.26666666666666666,0.3333333333333333,0.38095238095238093,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.35294117647058826
Cry2Ab15,0.26666666666666666,0.3333333333333333,0.38095238095238093,0.5555555555555556,0.42857142857142855,0.29411764705882354,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab16,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab17,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab18,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab19,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab2,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab20,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab21,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab22,0.23300970873786409,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab23,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab24,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab25,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.23404255319148937
Cry2Ab26,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab27,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab28,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab29,0.26666666666666666,0.3333333333333333,0.38095238095238093,0.46153846153846156,0.42857142857142855,0.29411764705882354,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab3,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab30,0.26666666666666666,0.35714285714285715,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.25396825396825395
Cry2Ab31,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
Cry2Ab32,0.3,0.3333333333333333,0.36666666666666664,0.2054794520547945,0.38095238095238093,0.3333333333333333,0.2777777777777778,0.3157894736842105,0.32
