,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Aa3,0.23423423423423423,0.28125,0.24691358024691357,0.6666666666666666,0.3448275862068966,0.5,0.25,0.38461538461538464,0.28888888888888886
Cry1Aa4,0.23423423423423423,0.28125,0.24691358024691357,0.6666666666666666,0.3448275862068966,0.5,0.25,0.38461538461538464,0.3111111111111111
Cry1Aa5,0.23423423423423423,0.28125,0.24691358024691357,0.6666666666666666,0.2962962962962963,0.5,0.25,0.38461538461538464,0.3111111111111111
Cry1Aa6,0.24615384615384617,-10000000.0,0.24691358024691357,0.5555555555555556,0.2962962962962963,0.28,0.3333333333333333,0.38461538461538464,0.3111111111111111
Cry1Aa7,0.23423423423423423,0.28125,0.45,0.6666666666666666,0.3448275862068966,0.5,0.25,0.38461538461538464,0.3111111111111111
Cry1Aa8,0.23423423423423423,0.28125,0.24691358024691357,0.6666666666666666,0.3448275862068966,0.5,0.25,0.38461538461538464,0.3111111111111111
Cry1Aa9,0.23423423423423423,0.28125,0.24691358024691357,0.6666666666666666,0.3448275862068966,0.5,0.25,0.38461538461538464,0.28888888888888886
Cry1Ab1,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab10,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab11,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.28,0.5,0.46153846153846156,0.28888888888888886
Cry1Ab12,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab13,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab14,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab15,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab16,0.24,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab17,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab18,0.23423423423423423,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab19,0.23770491803278687,0.35,0.27586206896551724,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab2,0.23423423423423423,0.28125,0.45,0.27450980392156865,0.1935483870967742,0.28,0.25,-10000000.0,0.28888888888888886
