,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry1Ac17,0.33391003460207613,0.26046511627906976,0.29545454545454547,0.26697530864197533,0.9740932642487047,0.24550898203592814,0.29124579124579125,0.3702479338842975,0.3611111111111111
Cry1Ac18,0.3333333333333333,0.26046511627906976,0.29651162790697677,0.2727272727272727,0.9896373056994818,0.2631578947368421,0.2936241610738255,0.3785123966942149,0.3611111111111111
Cry1Ac19,0.3333333333333333,0.2744186046511628,0.29651162790697677,0.2753846153846154,0.998272884283247,0.24550898203592814,0.2953020134228188,0.3795379537953795,0.3611111111111111
Cry1Ac2,0.3333333333333333,0.26046511627906976,0.29844961240310075,0.27426810477657937,0.9913644214162349,0.2631578947368421,0.29747899159663865,0.3785123966942149,0.3611111111111111
Cry1Ac20,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.2631578947368421,0.2957983193277311,0.38016528925619836,0.3611111111111111
Cry1Ac21,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.2631578947368421,0.2957983193277311,0.3785123966942149,0.4117647058823529
Cry1Ac22,0.3298611111111111,0.27472527472527475,0.29457364341085274,0.2723076923076923,0.9965457685664939,0.25149700598802394,0.2953020134228188,0.3795379537953795,0.4117647058823529
Cry1Ac23,0.3099315068493151,0.2694063926940639,0.30364372469635625,0.27938931297709924,0.9627749576988156,0.2315270935960591,0.28903654485049834,0.37073170731707317,0.4117647058823529
Cry1Ac24,0.3298611111111111,0.26851851851851855,0.29651162790697677,0.27426810477657937,0.9896373056994818,0.2543859649122807,0.29411764705882354,0.38016528925619836,0.3611111111111111
Cry1Ac25,0.3298611111111111,0.2651162790697674,0.29457364341085274,0.275808936825886,0.9896373056994818,0.2543859649122807,0.29411764705882354,0.3785123966942149,0.4117647058823529
Cry1Ac26,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.24550898203592814,0.2957983193277311,0.3785123966942149,0.4117647058823529
Cry1Ac27,0.3298611111111111,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9913644214162349,0.2631578947368421,0.2957983193277311,0.38016528925619836,0.4117647058823529
Cry1Ac28,0.3350694444444444,0.26976744186046514,0.2928709055876686,0.2723076923076923,0.9965457685664939,0.25149700598802394,0.30033557046979864,0.3811881188118812,0.3611111111111111
Cry1Ac29,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.2631578947368421,0.2957983193277311,0.3785123966942149,0.4117647058823529
Cry1Ac3,0.3310104529616725,0.2651162790697674,0.29651162790697677,0.2777777777777778,0.9930915371329879,0.24550898203592814,0.2957983193277311,0.37748344370860926,0.4117647058823529
Cry1Ac30,0.3298611111111111,0.26976744186046514,0.29457364341085274,0.2723076923076923,0.998272884283247,0.25149700598802394,0.31346153846153846,0.3795379537953795,0.3611111111111111
Cry1Ac31,0.3315972222222222,0.26976744186046514,0.29457364341085274,0.27384615384615385,1.0,0.25149700598802394,0.29697986577181207,0.3811881188118812,0.3611111111111111
Cry1Ac32,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.2631578947368421,0.2957983193277311,0.38016528925619836,0.3611111111111111
Cry1Ac33,0.3315972222222222,0.26046511627906976,0.29651162790697677,0.2727272727272727,0.9879101899827288,0.2631578947368421,0.2953020134228188,0.3768595041322314,0.3611111111111111
Cry1Ac34,0.3327526132404181,0.26046511627906976,0.29651162790697677,0.27469135802469136,0.9896373056994818,0.24550898203592814,0.2936241610738255,0.3720538720538721,0.4117647058823529
Cry1Ac35,0.3333333333333333,0.26046511627906976,0.2926356589147287,0.2727272727272727,0.9879101899827288,0.24550898203592814,0.2936241610738255,0.3785123966942149,0.3611111111111111
Cry1Ac36,0.3327526132404181,0.26046511627906976,0.29651162790697677,0.27314814814814814,0.9879101899827288,0.24550898203592814,0.2936241610738255,0.373109243697479,0.4117647058823529
Cry1Ac37,0.3327526132404181,0.26046511627906976,0.29457364341085274,0.27469135802469136,0.9879101899827288,0.24550898203592814,0.2907563025210084,0.373109243697479,0.4117647058823529
Cry1Ac38,0.3333333333333333,0.2744186046511628,0.30057803468208094,0.27384615384615385,0.9913644214162349,0.25149700598802394,0.2986577181208054,0.3793677204658902,0.4117647058823529
Cry1Ac39,0.3315972222222222,0.26976744186046514,0.29457364341085274,0.27384615384615385,0.9965457685664939,0.25149700598802394,0.2986577181208054,0.3795379537953795,0.3611111111111111
Cry1Ac4,0.3298611111111111,0.2651162790697674,0.29457364341085274,0.2753846153846154,0.998272884283247,0.2631578947368421,0.2953020134228188,0.3795379537953795,0.3611111111111111
Cry1Ac5,0.3315972222222222,0.2651162790697674,0.29651162790697677,0.275808936825886,0.9930915371329879,0.2631578947368421,0.2957983193277311,0.38016528925619836,0.3611111111111111
Cry1Ac6,0.3310104529616725,0.2651162790697674,0.29651162790697677,0.27666151468315303,0.9930795847750865,0.24550898203592814,0.2957983193277311,0.37099494097807756,0.4117647058823529
Cry1Ac7,0.3315972222222222,0.26976744186046514,0.29457364341085274,0.27384615384615385,1.0,0.25149700598802394,0.29697986577181207,0.3811881188118812,0.3611111111111111
