,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry3Bb2,0.6745762711864407,0.23318385650224216,0.2868686868686869,0.2896,0.34991423670668953,0.2564102564102564,0.36333878887070375,0.4,0.26804123711340205
Cry3Bb3,0.6169590643274854,0.3076923076923077,0.2819548872180451,0.28023598820059,0.3333333333333333,0.27,0.30409356725146197,0.358600583090379,0.3181818181818182
Cry3Ca1,0.7364864864864865,0.24434389140271492,0.2637571157495256,0.2626582278481013,0.3132530120481928,0.24782608695652175,0.34868421052631576,0.36363636363636365,0.35714285714285715
Cry40Aa1,0.3008695652173913,0.2248062015503876,0.2633663366336634,0.26257861635220126,0.277337559429477,0.37777777777777777,0.2988505747126437,0.29652996845425866,0.3076923076923077
Cry40Ba1,0.2915194346289753,0.25217391304347825,0.2698706099815157,0.2777777777777778,0.2727272727272727,0.2878787878787879,0.2800658978583196,0.2949526813880126,0.46153846153846156
Cry40Ca1,0.2912966252220249,0.20962199312714777,0.30353430353430355,0.27514231499051234,0.2756183745583039,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.5
Cry40Da1,0.30049261083743845,0.23859649122807017,0.3006134969325153,0.2838915470494418,0.30254777070063693,0.26119402985074625,0.30185497470489037,0.3054101221640489,0.17857142857142858
Cry41Aa1,0.3853211009174312,0.25133689839572193,0.2487644151565074,0.3076923076923077,0.2908805031446541,0.24535315985130113,0.3160377358490566,0.3825503355704698,0.30158730158730157
Cry41Ab1,0.38837920489296635,0.25133689839572193,0.24503311258278146,0.3076923076923077,0.2942097026604069,0.24535315985130113,0.3223270440251572,0.3942652329749104,0.30158730158730157
Cry41Ba1,0.32193732193732194,0.22959183673469388,0.22596964586846544,0.24890829694323144,0.30214723926380366,0.21739130434782608,0.30441400304414,0.2953216374269006,0.3125
Cry41Ba2,0.32193732193732194,0.22959183673469388,0.22596964586846544,0.24890829694323144,0.30214723926380366,0.21739130434782608,0.30441400304414,0.2953216374269006,0.3125
