,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry2Af2,0.2772727272727273,0.8135860979462876,0.23163841807909605,0.22268907563025211,0.2857142857142857,0.205607476635514,0.24271844660194175,0.2826086956521739,0.32142857142857145
Cry2Ag1,0.23684210526315788,0.8217665615141956,0.4,0.37333333333333335,0.2611111111111111,0.24615384615384617,0.21965317919075145,0.26180257510729615,0.2777777777777778
Cry2Ah1,0.2604166666666667,0.8830963665086888,0.2471264367816092,0.2346368715083799,0.30113636363636365,0.1943127962085308,0.2621951219512195,0.26956521739130435,0.24
Cry2Ah2,0.25688073394495414,0.8846761453396524,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ah3,0.26146788990825687,0.8799368088467614,0.2471264367816092,0.23923444976076555,0.30113636363636365,0.1943127962085308,0.2616279069767442,0.26956521739130435,0.24
Cry2Ah4,0.26146788990825687,0.8815165876777251,0.2471264367816092,0.23923444976076555,0.30113636363636365,0.1943127962085308,0.2616279069767442,0.26956521739130435,-10000000.0
Cry2Ah5,0.26146788990825687,0.8783570300157978,0.2471264367816092,0.23923444976076555,0.30113636363636365,0.1943127962085308,0.2616279069767442,0.26956521739130435,0.24
Cry2Ah6,0.26146788990825687,0.8783570300157978,0.2471264367816092,0.23923444976076555,0.30113636363636365,0.1943127962085308,0.2616279069767442,0.26956521739130435,0.24
Cry2Ai1,0.2556053811659193,0.9399684044233807,0.2413793103448276,0.32,0.2897727272727273,0.19626168224299065,0.23255813953488372,0.26877470355731226,0.24444444444444444
Cry2Ak1,0.24882629107981222,0.9118110236220472,0.23728813559322035,0.2692307692307692,0.2651162790697674,0.1848341232227488,0.23255813953488372,0.2782608695652174,0.18888888888888888
Cry2Al1,0.24770642201834864,0.9383886255924171,0.2828282828282828,0.25206611570247933,0.26976744186046514,0.1848341232227488,0.23255813953488372,0.2766798418972332,0.4
Cry2Am1,0.24311926605504589,0.9304897314375987,0.3125,0.27403846153846156,0.2736842105263158,0.19003115264797507,0.21951219512195122,0.27391304347826084,0.34615384615384615
Cry2Ba1,0.2564102564102564,0.748829953198128,0.22033898305084745,0.29357798165137616,0.32947976878612717,0.21333333333333335,0.22439024390243903,0.2894736842105263,0.4375
Cry2Ba2,0.2564102564102564,0.7472698907956318,0.22033898305084745,0.29357798165137616,0.3275862068965517,0.21333333333333335,0.22330097087378642,0.2838427947598253,0.4375
Cry30Aa1,0.2662337662337662,0.215,0.3350877192982456,0.30363036303630364,0.2671875,0.2773109243697479,0.2585278276481149,0.25,0.22857142857142856
Cry30Ba1,0.26742301458670986,0.20100502512562815,0.3079710144927536,0.32087227414330216,0.2759170653907496,0.28,0.26742301458670986,0.2627627627627628,0.3409090909090909
Cry30Ca1,0.27386541471048514,0.2139917695473251,0.3493975903614458,0.29675425038639874,0.2688,0.2677165354330709,0.275,0.26212121212121214,0.30303030303030304
Cry30Ca2,0.27543035993740217,0.21810699588477367,0.35121107266435986,0.3046153846153846,0.26996805111821087,0.2677165354330709,0.2767857142857143,0.2650231124807396,0.23529411764705882
Cry30Da1,0.2535885167464115,0.3,0.3239929947460595,0.2948517940717629,0.2544861337683524,0.2605042016806723,0.26691042047531993,0.24375,0.30357142857142855
Cry30Db1,0.2531847133757962,0.32857142857142857,0.33158813263525305,0.29566563467492263,0.275,0.25210084033613445,0.27404718693284935,0.2585139318885449,0.2857142857142857
Cry30Ea1,0.26825396825396824,0.22413793103448276,0.34683098591549294,0.2982998454404946,0.28175895765472314,0.2857142857142857,0.26523297491039427,0.26031746031746034,0.1891891891891892
Cry30Ea2,0.2698412698412698,0.22413793103448276,0.3485915492957746,0.29984544049459044,0.284789644012945,0.2857142857142857,0.2539936102236422,0.25862068965517243,0.1891891891891892
Cry30Ea3,0.2698412698412698,0.22413793103448276,0.3485915492957746,0.30139103554868624,0.284789644012945,0.2857142857142857,0.25796178343949044,0.25873015873015875,0.1891891891891892
Cry30Ea4,0.2698412698412698,0.22413793103448276,0.3503521126760563,0.30139103554868624,0.28640776699029125,0.2857142857142857,0.2571884984025559,0.25873015873015875,0.1891891891891892
Cry30Fa1,0.25826771653543307,0.19306930693069307,0.34608695652173915,0.2890625,0.27426810477657937,0.2833333333333333,0.2589928057553957,0.24496124031007752,0.2366412213740458
Cry30Ga1,0.25120772946859904,0.2653061224489796,0.3374340949033392,0.29577464788732394,0.2938775510204082,0.23391812865497075,0.27706422018348625,0.2721311475409836,0.28
Cry30Ga2,0.25442834138486314,0.2653061224489796,0.3409490333919156,0.29890453834115804,0.29591836734693877,0.23391812865497075,0.27706422018348625,0.2721311475409836,0.2857142857142857
Cry31Aa1,0.25650557620817843,0.2564102564102564,0.208,0.26180257510729615,0.24267782426778242,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.6
Cry31Aa2,0.2676056338028169,0.2510822510822511,0.208,0.2462686567164179,0.2384937238493724,0.21554770318021202,0.2459016393442623,0.22012578616352202,0.5
Cry31Aa3,0.25650557620817843,0.2564102564102564,0.208,0.26180257510729615,0.24267782426778242,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.6
Cry31Aa4,0.26296296296296295,0.2564102564102564,0.208,0.26180257510729615,0.24267782426778242,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.6
Cry31Aa5,0.25925925925925924,0.2564102564102564,0.204,0.26180257510729615,0.23024054982817868,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.5
Cry31Aa6,0.26296296296296295,0.24260355029585798,0.204,0.26180257510729615,0.24686192468619247,0.22545454545454546,0.25,0.22327044025157233,0.2962962962962963
Cry31Ab1,0.26296296296296295,0.2564102564102564,0.20967741935483872,0.26180257510729615,0.23024054982817868,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.5
Cry31Ab2,0.26296296296296295,0.2485207100591716,0.20967741935483872,0.26180257510729615,0.24267782426778242,0.21455938697318008,0.2459016393442623,0.2222222222222222,0.5
Cry31Ac1,0.26148409893992935,0.24210526315789474,0.208,0.2564102564102564,0.23109243697478993,0.2076923076923077,0.2459016393442623,0.2222222222222222,0.6
Cry31Ac2,0.26148409893992935,0.24210526315789474,0.204,0.2564102564102564,0.226890756302521,0.21153846153846154,0.2459016393442623,0.21895424836601307,0.6
Cry31Ad1,0.2676056338028169,0.2510822510822511,0.204,0.2462686567164179,0.2384937238493724,0.21189591078066913,0.2459016393442623,0.2222222222222222,0.5
Cry31Ad2,0.2676056338028169,0.2510822510822511,0.204,0.25,0.226890756302521,0.20817843866171004,0.2459016393442623,0.2222222222222222,0.5
Cry32Aa1,0.28292682926829266,0.26666666666666666,0.2889344262295082,0.2807017543859649,0.3108348134991119,0.225,0.31865828092243187,0.3041044776119403,0.23893805309734514
Cry32Aa2,0.28292682926829266,0.26666666666666666,0.2892561983471074,0.2807017543859649,0.30398671096345514,0.225,0.32075471698113206,0.30223880597014924,0.23893805309734514
Cry32Ab1,0.27813504823151125,0.26666666666666666,0.29132231404958675,0.27910685805422647,0.2966666666666667,0.225,0.32210526315789473,0.2857142857142857,0.3157894736842105
Cry32Ba1,0.24615384615384617,0.2047244094488189,0.24464285714285713,0.271523178807947,0.27287853577371046,0.3146853146853147,0.29957805907172996,0.24853801169590642,0.2857142857142857
Cry32Ca1,0.27022900763358776,0.18421052631578946,0.25512104283054005,0.273015873015873,0.3484848484848485,0.2822085889570552,0.27531645569620256,0.2688821752265861,0.4375
Cry32Cb1,0.2732824427480916,0.2,0.25868725868725867,0.2708333333333333,0.2970639032815199,0.22556390977443608,0.26435045317220546,0.27794561933534745,0.24324324324324326
Cry32Da1,0.34890965732087226,0.21212121212121213,0.29014598540145986,0.2826086956521739,0.2977346278317152,0.23563218390804597,0.30210016155088854,0.3253968253968254,-10000000.0
Cry32Ea1,0.28290468986384265,0.2596685082872928,0.2936936936936937,0.27147766323024053,0.35379061371841153,0.23220973782771537,0.28414442700156983,0.2889908256880734,0.4230769230769231
Cry32Ea2,0.32450331125827814,0.26519337016574585,0.2954954954954955,0.272108843537415,0.34798534798534797,0.25,0.29160063391442154,0.2952815829528158,0.4230769230769231
Cry32Eb1,0.2709284627092846,0.2541436464088398,0.29009009009009007,0.27241379310344827,0.31758957654723124,0.24583333333333332,0.2873015873015873,0.28177641653905056,0.4230769230769231
