,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry1Ga2,0.35665529010238906,0.23148148148148148,0.2702702702702703,0.28938906752411575,0.43559322033898307,0.2621951219512195,0.2978369384359401,0.39805825242718446,0.46153846153846156
Cry1Gb1,0.37261698440207974,0.23,0.27976190476190477,0.2931854199683043,0.4280821917808219,0.26737967914438504,0.32246998284734135,0.41480206540447506,0.625
Cry1Gb2,0.37261698440207974,0.23,0.27976190476190477,0.2931854199683043,0.4297945205479452,0.26737967914438504,0.32246998284734135,0.4165232358003442,0.625
Cry1Gc1,0.3526405451448041,0.21585903083700442,0.2613240418118467,0.2852512155591572,0.43717728055077454,0.2807017543859649,0.29679595278246207,0.3919354838709677,0.46153846153846156
Cry1Ha1,0.3276157804459691,0.22844827586206898,0.3049792531120332,0.2836767036450079,0.451114922813036,0.3025210084033613,0.313588850174216,0.3859060402684564,0.46153846153846156
Cry1Hb1,0.33620689655172414,0.2096069868995633,0.3037974683544304,0.27488151658767773,0.454855195911414,0.29411764705882354,0.3293515358361775,0.40404040404040403,0.46153846153846156
Cry1Hb2,0.33620689655172414,0.2096069868995633,0.3037974683544304,0.27488151658767773,0.454855195911414,0.29411764705882354,0.3293515358361775,0.40404040404040403,0.46153846153846156
Cry1Hc1,0.3293515358361775,0.2183406113537118,0.2928870292887029,0.272,0.4587628865979381,0.29411764705882354,0.31239388794567063,0.38166666666666665,0.3
Cry1Ia1,0.3969594594594595,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3523489932885906,0.22063492063492063,0.3520408163265306,0.625,-10000000.0
Cry1Ia10,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia11,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia12,0.40033783783783783,0.2749003984063745,0.29525483304042177,0.27044025157232704,0.35570469798657717,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia13,0.3952702702702703,0.2749003984063745,0.30039525691699603,0.2638230647709321,0.3523489932885906,0.22727272727272727,0.35374149659863946,0.6233766233766234,-10000000.0
Cry1Ia14,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia15,0.3969594594594595,0.27091633466135456,0.29525483304042177,0.2672955974842767,0.3540268456375839,0.2357563850687623,0.3520408163265306,0.6268412438625205,-10000000.0
Cry1Ia16,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.21884984025559107,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia17,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.625,0.2916666666666667
Cry1Ia18,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.625,0.2916666666666667
Cry1Ia19,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia2,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia20,0.3969594594594595,0.2749003984063745,0.29525483304042177,0.2638230647709321,0.3523489932885906,0.2222222222222222,0.3523489932885906,0.6233766233766234,-10000000.0
Cry1Ia21,0.39429530201342283,0.2749003984063745,0.2964912280701754,0.2745709828393136,0.3540268456375839,0.21815286624203822,0.3554421768707483,0.6235679214402619,-10000000.0
Cry1Ia22,0.398989898989899,0.2749003984063745,0.2964912280701754,0.27613104524180965,0.3540268456375839,0.21725239616613418,0.35714285714285715,0.6233766233766234,-10000000.0
Cry1Ia23,0.3969594594594595,0.2749003984063745,0.2964912280701754,0.27613104524180965,0.3540268456375839,0.21815286624203822,0.35714285714285715,0.625,-10000000.0
Cry1Ia24,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.2222222222222222,0.35374149659863946,0.625,-10000000.0
Cry1Ia25,0.3952702702702703,0.2749003984063745,0.29173989455184535,0.2672955974842767,0.3523489932885906,0.22063492063492063,0.35374149659863946,0.625,-10000000.0
Cry1Ia26,0.39864864864864863,0.27091633466135456,0.29173989455184535,0.2672955974842767,0.3523489932885906,0.21314102564102563,0.35034013605442177,0.6233766233766234,-10000000.0
Cry1Ia27,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.2222222222222222,0.35374149659863946,0.625,-10000000.0
Cry1Ia28,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.21884984025559107,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia29,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3523489932885906,0.21884984025559107,0.35374149659863946,0.625,-10000000.0
Cry1Ia3,0.3969594594594595,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3523489932885906,0.22063492063492063,0.3520408163265306,0.625,-10000000.0
Cry1Ia30,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.27769110764430577,0.3540268456375839,0.22727272727272727,0.35374149659863946,0.6217532467532467,-10000000.0
Cry1Ia31,0.3969594594594595,0.27091633466135456,0.29349736379613356,0.2672955974842767,0.3523489932885906,0.21725239616613418,0.3520408163265306,0.6233766233766234,-10000000.0
