,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry2Aa12,0.24311926605504589,0.9968404423380727,0.2828282828282828,0.2692307692307692,0.2676056338028169,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa13,0.25688073394495414,0.95260663507109,0.22988505747126436,0.2583732057416268,0.26635514018691586,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Aa14,0.2535211267605634,0.9936808846761453,0.3125,0.2596685082872928,0.27230046948356806,0.1848341232227488,0.22093023255813954,0.2782608695652174,0.34615384615384615
Cry2Aa15,0.24311926605504589,0.995260663507109,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa16,0.23853211009174313,0.9968404423380727,0.3125,0.2727272727272727,0.26976744186046514,0.1848341232227488,0.22093023255813954,0.2782608695652174,0.34615384615384615
Cry2Aa17,0.25688073394495414,0.9494470774091627,0.22988505747126436,0.2583732057416268,0.26635514018691586,0.1895734597156398,0.2558139534883721,0.2608695652173913,0.2777777777777778
Cry2Aa18,0.24311926605504589,0.9984202211690363,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa19,0.24311926605504589,1.0,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa2,0.24311926605504589,1.0,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa20,0.24311926605504589,1.0,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa21,0.24311926605504589,1.0,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa3,0.24882629107981222,0.9590551181102362,0.37142857142857144,0.2679425837320574,0.2676056338028169,0.20422535211267606,0.23837209302325582,0.28063241106719367,0.34615384615384615
Cry2Aa4,0.24311926605504589,0.9936808846761453,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa5,0.24882629107981222,0.9936808846761453,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.26956521739130435,0.34615384615384615
Cry2Aa6,0.24311926605504589,0.9936808846761453,0.3125,0.2692307692307692,0.2744186046511628,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Aa7,0.24882629107981222,0.9927404718693285,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.23837209302325582,0.2683982683982684,0.34615384615384615
Cry2Aa8,0.24311926605504589,0.9984202211690363,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2766798418972332,0.34615384615384615
Cry2Aa9,0.24311926605504589,1.0,0.3125,0.2692307692307692,0.26976744186046514,0.1848341232227488,0.22674418604651161,0.2782608695652174,0.34615384615384615
Cry2Ab1,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab10,0.25229357798165136,0.8436018957345972,0.2534246575342466,0.2583732057416268,0.26635514018691586,0.1895734597156398,0.2558139534883721,0.2608695652173913,0.2777777777777778
Cry2Ab11,0.25688073394495414,0.8751974723538705,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1848341232227488,0.25,0.27102803738317754,0.2777777777777778
Cry2Ab12,0.25229357798165136,0.8436018957345972,0.2534246575342466,0.2583732057416268,0.26635514018691586,0.1895734597156398,0.2558139534883721,0.2608695652173913,0.2777777777777778
Cry2Ab13,0.25688073394495414,0.8720379146919431,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab14,0.25229357798165136,0.8657187993680885,0.22988505747126436,0.2583732057416268,0.26635514018691586,0.1848341232227488,0.24561403508771928,0.2608695652173913,0.2777777777777778
Cry2Ab15,0.25688073394495414,0.8769716088328076,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.24561403508771928,0.2608695652173913,0.2777777777777778
Cry2Ab16,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab17,0.25688073394495414,0.8767772511848341,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab18,0.25688073394495414,0.8815165876777251,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab19,0.25229357798165136,0.8799368088467614,0.22413793103448276,0.2535885167464115,0.2840909090909091,0.19314641744548286,0.23837209302325582,0.2565217391304348,0.2777777777777778
Cry2Ab2,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab20,0.25688073394495414,0.8767772511848341,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.27102803738317754,0.2777777777777778
Cry2Ab21,0.25688073394495414,0.8767772511848341,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab22,0.25688073394495414,0.8799368088467614,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
