,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry8Ga2,0.3772357723577236,0.24338624338624337,0.30935251798561153,0.2832,0.34206219312602293,0.28205128205128205,0.3936348408710218,0.367601246105919,0.31666666666666665
Cry8Ga3,0.3772357723577236,0.24338624338624337,0.30935251798561153,0.2832,0.34206219312602293,0.28205128205128205,0.3936348408710218,0.367601246105919,0.31666666666666665
Cry8Ha1,0.4079601990049751,0.28440366972477066,0.30409356725146197,0.27874015748031494,0.3714759535655058,0.22846441947565543,0.34179357021996615,0.4605475040257649,0.2857142857142857
Cry8Hb1,0.4090150250417362,0.29357798165137616,0.3094262295081967,0.27856025039123633,0.35406698564593303,0.23595505617977527,0.35423728813559324,0.45171849427168576,0.2857142857142857
Cry8Ia1,0.3637846655791191,0.33783783783783783,0.3125,0.290625,0.33647798742138363,0.2575107296137339,0.36930860033726814,0.36334913112164297,0.21621621621621623
Cry8Ia2,0.3637846655791191,0.33783783783783783,0.30514705882352944,0.2875,0.33544303797468356,0.2575107296137339,0.36930860033726814,0.36334913112164297,0.21621621621621623
Cry8Ia3,0.35889070146818924,0.25903614457831325,0.3088235294117647,0.29017160686427457,0.32967032967032966,0.2575107296137339,0.36195286195286197,0.35930047694753575,0.21621621621621623
Cry8Ia4,0.3611111111111111,0.25903614457831325,0.31066176470588236,0.290625,0.33490566037735847,0.2575107296137339,0.3676222596964587,0.3617693522906793,0.21621621621621623
Cry8Ib1,0.35218093699515346,0.33783783783783783,0.2926829268292683,0.28888888888888886,0.3290529695024077,0.20401854714064915,0.367003367003367,0.36421725239616615,0.21621621621621623
Cry8Ib2,0.3556280587275693,0.33783783783783783,0.2926829268292683,0.28173374613003094,0.33011272141706927,0.20401854714064915,0.3676222596964587,0.3652312599681021,0.21621621621621623
Cry8Ib3,0.35218093699515346,0.33783783783783783,0.2926829268292683,0.2916666666666667,0.33011272141706927,0.20401854714064915,0.3676222596964587,0.3652312599681021,0.21621621621621623
Cry8Ja1,0.4006568144499179,0.24778761061946902,0.285132382892057,0.26605504587155965,0.3660130718954248,0.2584745762711864,0.37251655629139074,0.42810457516339867,0.5
Cry8Ka1,0.3781094527363184,0.25773195876288657,0.30185185185185187,0.2870662460567823,0.3316412859560068,0.2248995983935743,0.38047138047138046,0.38080495356037153,0.31343283582089554
Cry8Ka2,0.3754152823920266,0.2708333333333333,0.2943327239488117,0.28325508607198746,0.3293718166383701,0.22535211267605634,0.3831932773109244,0.3829457364341085,0.31343283582089554
Cry8Ka3,0.3754152823920266,0.2708333333333333,0.2943327239488117,0.28325508607198746,0.3293718166383701,0.22535211267605634,0.3831932773109244,0.3829457364341085,0.31343283582089554
Cry8Kb1,0.4040066777963272,0.2717948717948718,0.2906764168190128,0.2677165354330709,0.33557046979865773,0.20967741935483872,0.3870967741935484,0.39069767441860465,0.5
Cry8Kb2,0.4040066777963272,0.27461139896373055,0.3,0.26614173228346455,0.3401015228426396,0.24519230769230768,0.38917089678510997,0.3944099378881988,0.5
Cry8Kb3,0.4040066777963272,0.27461139896373055,0.3,0.26614173228346455,0.3401015228426396,0.24519230769230768,0.38917089678510997,0.3944099378881988,0.5
Cry8La1,0.3160453808752026,0.25,0.3150943396226415,0.2902208201892745,0.2957516339869281,0.2297872340425532,0.2946127946127946,0.3177004538577912,0.4166666666666667
Cry8Ma1,0.32676518883415434,0.25,0.3358208955223881,0.3136,0.3243697478991597,0.24380165289256198,0.33506044905008636,0.35276073619631904,0.2564102564102564
Cry8Ma2,0.4054982817869416,0.2511415525114155,0.34074074074074073,0.3069620253164557,0.36200716845878134,0.2396694214876033,0.43018867924528303,0.40993788819875776,0.8333333333333334
