,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry5Ab1,0.24017467248908297,0.20657276995305165,0.24083769633507854,0.2824427480916031,0.24066390041493776,0.4748603351955307,0.21810699588477367,0.22955974842767296,0.4
Cry5Ac1,0.24568965517241378,0.20657276995305165,0.2474747474747475,0.2824427480916031,0.24066390041493776,0.5491329479768786,0.21810699588477367,0.24074074074074073,0.8571428571428571
Cry5Ad1,0.24568965517241378,0.20657276995305165,0.24083769633507854,0.2824427480916031,0.2384937238493724,0.4943181818181818,0.21810699588477367,0.2490272373540856,0.26881720430107525
Cry5Ba1,0.25555555555555554,0.21316614420062696,0.304,0.25142857142857145,0.2318840579710145,1.0,0.24113475177304963,0.23921568627450981,0.3269230769230769
Cry5Ba2,0.25925925925925924,0.21003134796238246,0.304,0.25142857142857145,0.2318840579710145,0.9965928449744463,0.24468085106382978,0.23921568627450981,0.3269230769230769
Cry5Ba3,0.2518518518518518,0.21630094043887146,0.2857142857142857,0.22988505747126436,0.23550724637681159,0.9829642248722317,0.2313167259786477,0.23921568627450981,0.3269230769230769
Cry5Ca1,0.20221606648199447,0.25757575757575757,0.22435897435897437,0.2446043165467626,0.22510822510822512,0.24461538461538462,0.34,0.26515151515151514,0.25
Cry5Ca2,0.20221606648199447,0.25757575757575757,0.22435897435897437,0.2446043165467626,0.22510822510822512,0.24461538461538462,0.34,0.26515151515151514,0.25
Cry5Da1,0.22039473684210525,0.211340206185567,0.20967741935483872,0.22641509433962265,0.22204213938411668,0.35602094240837695,0.22844827586206898,0.20772946859903382,0.38461538461538464
Cry5Da2,0.22039473684210525,0.211340206185567,0.20967741935483872,0.22641509433962265,0.22204213938411668,0.35602094240837695,0.22844827586206898,0.20772946859903382,0.38461538461538464
Cry5Ea1,0.24705882352941178,0.18828451882845187,0.256198347107438,0.21739130434782608,0.22607260726072606,0.2602291325695581,0.2037037037037037,0.22388059701492538,0.32653061224489793
Cry5Ea2,0.24705882352941178,0.18828451882845187,0.256198347107438,0.21739130434782608,0.22607260726072606,0.2602291325695581,0.2037037037037037,0.22388059701492538,0.32653061224489793
Cry61Aa1,0.31329113924050633,0.24444444444444444,0.27787934186471663,0.25039619651347067,0.30434782608695654,0.26865671641791045,0.3042071197411003,0.33124018838304553,0.6363636363636364
Cry61Aa2,0.314873417721519,0.24444444444444444,0.27787934186471663,0.25039619651347067,0.3059581320450886,0.26865671641791045,0.3042071197411003,0.33124018838304553,0.6363636363636364
Cry61Aa3,0.314873417721519,0.24444444444444444,0.27787934186471663,0.25039619651347067,0.3059581320450886,0.26865671641791045,0.3042071197411003,0.33124018838304553,0.6363636363636364
Cry62Aa1,0.2816265060240964,0.2602739726027397,0.25504587155963304,0.28762541806020064,0.3253968253968254,0.2789473684210526,0.2917981072555205,0.28164556962025317,0.38461538461538464
Cry63Aa1,0.21973094170403587,0.22564935064935066,0.23404255319148937,0.2332155477031802,0.24369747899159663,0.34782608695652173,0.22727272727272727,0.24691358024691357,0.36363636363636365
Cry65Aa1,0.2897727272727273,0.25333333333333335,0.2727272727272727,0.2678983833718245,0.24608501118568232,0.48,0.24407582938388625,0.24349881796690306,-10000000.0
Cry65Aa2,0.2897727272727273,0.25333333333333335,0.2727272727272727,0.2678983833718245,0.24608501118568232,0.48,0.24407582938388625,0.24349881796690306,-10000000.0
Cry66Aa1,0.31794871794871793,0.23963133640552994,0.29394812680115273,0.3316582914572864,0.3105022831050228,0.5106382978723404,0.28804347826086957,0.27906976744186046,0.41379310344827586
Cry66Aa2,0.31794871794871793,0.23963133640552994,0.29394812680115273,0.3316582914572864,0.3105022831050228,0.5106382978723404,0.28804347826086957,0.27906976744186046,0.41379310344827586
Cry67Aa1,0.2431561996779388,0.30434782608695654,0.2514177693761815,0.2508038585209003,0.2425828970331588,0.27049180327868855,0.2422680412371134,0.3076923076923077,0.4166666666666667
